estado,municipio,base,escenario,estado_norm,municipio_norm,cambio_detectable,municipio_inegi_norm,municipio_inegi,cve_ent,cve_mun,cvegeo,existe_en_inegi
TLAXCALA,CUAXOMULCO,BANAVIM,ALTA_MEDIA,TLAXCALA,CUAXOMULCO,False,CUAXOMULCO,Cuaxomulco,29,009,29009,True
TLAXCALA,EL CARMEN TEQUEXQUITLA,BANAVIM,ALTA_MEDIA,TLAXCALA,EL CARMEN TEQUEXQUITLA,False,EL CARMEN TEQUEXQUITLA,El Carmen Tequexquitla,29,007,29007,True
TLAXCALA,ESPANITA,BANAVIM,ALTA_MEDIA,TLAXCALA,ESPANITA,False,ESPANITA,Españita,29,012,29012,True
TLAXCALA,HUAMANTLA,BANAVIM,ALTA_MEDIA,TLAXCALA,HUAMANTLA,False,HUAMANTLA,Huamantla,29,013,29013,True
TLAXCALA,HUEYOTLIPAN,BANAVIM,ALTA_MEDIA,TLAXCALA,HUEYOTLIPAN,False,HUEYOTLIPAN,Hueyotlipan,29,014,29014,True
TLAXCALA,IXTACUIXTLA DE MARIANO MATAMOROS,BANAVIM,ALTA_MEDIA,TLAXCALA,IXTACUIXTLA DE MARIANO MATAMOROS,False,IXTACUIXTLA DE MARIANO MATAMOROS,Ixtacuixtla de Mariano Matamoros,29,015,29015,True
TLAXCALA,IXTENCO,BANAVIM,ALTA_MEDIA,TLAXCALA,IXTENCO,False,IXTENCO,Ixtenco,29,016,29016,True
TLAXCALA,LA MAGDALENA TLALTELULCO,BANAVIM,ALTA_MEDIA,TLAXCALA,LA MAGDALENA TLALTELULCO,False,LA MAGDALENA TLALTELULCO,La Magdalena Tlaltelulco,29,048,29048,True
TLAXCALA,MAZATECOCHCO DE JOSE MARIA MORELOS,BANAVIM,ALTA_MEDIA,TLAXCALA,MAZATECOCHCO DE JOSE MARIA MORELOS,False,MAZATECOCHCO DE JOSE MARIA MORELOS,Mazatecochco de José María Morelos,29,017,29017,True
TLAXCALA,MUNOZ DE DOMINGO ARENAS,BANAVIM,ALTA_MEDIA,TLAXCALA,MUNOZ DE DOMINGO ARENAS,False,MUNOZ DE DOMINGO ARENAS,Muñoz de Domingo Arenas,29,011,29011,True
TLAXCALA,NANACAMILPA DE MARIANO ARISTA,BANAVIM,ALTA_MEDIA,TLAXCALA,NANACAMILPA DE MARIANO ARISTA,False,NANACAMILPA DE MARIANO ARISTA,Nanacamilpa de Mariano Arista,29,021,29021,True
TLAXCALA,NATIVITAS,BANAVIM,ALTA_MEDIA,TLAXCALA,NATIVITAS,False,NATIVITAS,Natívitas,29,023,29023,True
TLAXCALA,PANOTLA,BANAVIM,ALTA_MEDIA,TLAXCALA,PANOTLA,False,PANOTLA,Panotla,29,024,29024,True
TLAXCALA,PAPALOTLA DE XICOHTENCATL,BANAVIM,ALTA_MEDIA,TLAXCALA,PAPALOTLA DE XICOHTENCATL,False,PAPALOTLA DE XICOHTENCATL,Papalotla de Xicohténcatl,29,041,29041,True
TLAXCALA,SAN DAMIAN TEXOLOC,BANAVIM,ALTA_MEDIA,TLAXCALA,SAN DAMIAN TEXOLOC,False,SAN DAMIAN TEXOLOC,San Damián Texóloc,29,049,29049,True
TLAXCALA,SAN FRANCISCO TETLANOHCAN,BANAVIM,ALTA_MEDIA,TLAXCALA,SAN FRANCISCO TETLANOHCAN,False,SAN FRANCISCO TETLANOHCAN,San Francisco Tetlanohcan,29,050,29050,True
TLAXCALA,SAN JERONIMO ZACUALPAN,BANAVIM,ALTA_MEDIA,TLAXCALA,SAN JERONIMO ZACUALPAN,False,SAN JERONIMO ZACUALPAN,San Jerónimo Zacualpan,29,051,29051,True
TLAXCALA,SAN JOSE TEACALCO,BANAVIM,ALTA_MEDIA,TLAXCALA,SAN JOSE TEACALCO,False,SAN JOSE TEACALCO,San José Teacalco,29,052,29052,True
TLAXCALA,SAN JUAN HUACTZINCO,BANAVIM,ALTA_MEDIA,TLAXCALA,SAN JUAN HUACTZINCO,False,SAN JUAN HUACTZINCO,San Juan Huactzinco,29,053,29053,True
TLAXCALA,SAN LORENZO AXOCOMANITLA,BANAVIM,ALTA_MEDIA,TLAXCALA,SAN LORENZO AXOCOMANITLA,False,SAN LORENZO AXOCOMANITLA,San Lorenzo Axocomanitla,29,054,29054,True
TLAXCALA,SAN LUCAS TECOPILCO,BANAVIM,ALTA_MEDIA,TLAXCALA,SAN LUCAS TECOPILCO,False,SAN LUCAS TECOPILCO,San Lucas Tecopilco,29,055,29055,True
TLAXCALA,SAN PABLO DEL MONTE,BANAVIM,ALTA_MEDIA,TLAXCALA,SAN PABLO DEL MONTE,False,SAN PABLO DEL MONTE,San Pablo del Monte,29,025,29025,True
TLAXCALA,SANCTORUM DE LAZARO CARDENAS,BANAVIM,ALTA_MEDIA,TLAXCALA,SANCTORUM DE LAZARO CARDENAS,False,SANCTORUM DE LAZARO CARDENAS,Sanctórum de Lázaro Cárdenas,29,020,29020,True
TLAXCALA,SANTA ANA NOPALUCAN,BANAVIM,ALTA_MEDIA,TLAXCALA,SANTA ANA NOPALUCAN,False,SANTA ANA NOPALUCAN,Santa Ana Nopalucan,29,056,29056,True
TLAXCALA,SANTA APOLONIA TEACALCO,BANAVIM,ALTA_MEDIA,TLAXCALA,SANTA APOLONIA TEACALCO,False,SANTA APOLONIA TEACALCO,Santa Apolonia Teacalco,29,057,29057,True
TLAXCALA,SANTA CATARINA AYOMETLA,BANAVIM,ALTA_MEDIA,TLAXCALA,SANTA CATARINA AYOMETLA,False,SANTA CATARINA AYOMETLA,Santa Catarina Ayometla,29,058,29058,True
TLAXCALA,SANTA CRUZ QUILEHTLA,BANAVIM,ALTA_MEDIA,TLAXCALA,SANTA CRUZ QUILEHTLA,False,SANTA CRUZ QUILEHTLA,Santa Cruz Quilehtla,29,059,29059,True
TLAXCALA,SANTA CRUZ TLAXCALA,BANAVIM,ALTA_MEDIA,TLAXCALA,SANTA CRUZ TLAXCALA,False,SANTA CRUZ TLAXCALA,Santa Cruz Tlaxcala,29,026,29026,True
TLAXCALA,SANTA ISABEL XILOXOXTLA,BANAVIM,ALTA_MEDIA,TLAXCALA,SANTA ISABEL XILOXOXTLA,False,SANTA ISABEL XILOXOXTLA,Santa Isabel Xiloxoxtla,29,060,29060,True
TLAXCALA,TENANCINGO,BANAVIM,ALTA_MEDIA,TLAXCALA,TENANCINGO,False,TENANCINGO,Tenancingo,29,027,29027,True
TLAXCALA,TEOLOCHOLCO,BANAVIM,ALTA_MEDIA,TLAXCALA,TEOLOCHOLCO,False,TEOLOCHOLCO,Teolocholco,29,028,29028,True
TLAXCALA,TEPETITLA DE LARDIZABAL,BANAVIM,ALTA_MEDIA,TLAXCALA,TEPETITLA DE LARDIZABAL,False,TEPETITLA DE LARDIZABAL,Tepetitla de Lardizábal,29,019,29019,True
TLAXCALA,TEPEYANCO,BANAVIM,ALTA_MEDIA,TLAXCALA,TEPEYANCO,False,TEPEYANCO,Tepeyanco,29,029,29029,True
TLAXCALA,TERRENATE,BANAVIM,ALTA_MEDIA,TLAXCALA,TERRENATE,False,TERRENATE,Terrenate,29,030,29030,True
TLAXCALA,TETLA DE LA SOLIDARIDAD,BANAVIM,ALTA_MEDIA,TLAXCALA,TETLA DE LA SOLIDARIDAD,False,TETLA DE LA SOLIDARIDAD,Tetla de la Solidaridad,29,031,29031,True
TLAXCALA,TETLATLAHUCA,BANAVIM,ALTA_MEDIA,TLAXCALA,TETLATLAHUCA,False,TETLATLAHUCA,Tetlatlahuca,29,032,29032,True
TLAXCALA,TLAXCALA,BANAVIM,ALTA_MEDIA,TLAXCALA,TLAXCALA,False,TLAXCALA,Tlaxcala,29,033,29033,True
TLAXCALA,TLAXCO,BANAVIM,ALTA_MEDIA,TLAXCALA,TLAXCO,False,TLAXCO,Tlaxco,29,034,29034,True
TLAXCALA,TOTOLAC,BANAVIM,ALTA_MEDIA,TLAXCALA,TOTOLAC,False,TOTOLAC,Totolac,29,036,29036,True
TLAXCALA,TZOMPANTEPEC,BANAVIM,ALTA_MEDIA,TLAXCALA,TZOMPANTEPEC,False,TZOMPANTEPEC,Tzompantepec,29,038,29038,True
TLAXCALA,XALOZTOC,BANAVIM,ALTA_MEDIA,TLAXCALA,XALOZTOC,False,XALOZTOC,Xaloztoc,29,039,29039,True
TLAXCALA,XALTOCAN,BANAVIM,ALTA_MEDIA,TLAXCALA,XALTOCAN,False,XALTOCAN,Xaltocan,29,040,29040,True
TLAXCALA,XICOHTZINCO,BANAVIM,ALTA_MEDIA,TLAXCALA,XICOHTZINCO,False,XICOHTZINCO,Xicohtzinco,29,042,29042,True
TLAXCALA,YAUHQUEMEHCAN,BANAVIM,ALTA_MEDIA,TLAXCALA,YAUHQUEMEHCAN,False,YAUHQUEMEHCAN,Yauhquemehcan,29,043,29043,True
TLAXCALA,ZACATELCO,BANAVIM,ALTA_MEDIA,TLAXCALA,ZACATELCO,False,ZACATELCO,Zacatelco,29,044,29044,True
VERACRUZ,CITLALTEPETL,BANAVIM,ALTA_MEDIA,VERACRUZ,CITLALTEPETL,False,CITLALTEPETL,Citlaltépetl,30,035,30035,True
VERACRUZ,COATEPEC,BANAVIM,ALTA_MEDIA,VERACRUZ,COATEPEC,False,COATEPEC,Coatepec,30,038,30038,True
VERACRUZ,COATZACOALCOS,BANAVIM,ALTA_MEDIA,VERACRUZ,COATZACOALCOS,False,COATZACOALCOS,Coatzacoalcos,30,039,30039,True
VERACRUZ,CORDOBA,BANAVIM,ALTA_MEDIA,VERACRUZ,CORDOBA,False,CORDOBA,Córdoba,30,044,30044,True
VERACRUZ,COSCOMATEPEC,BANAVIM,ALTA_MEDIA,VERACRUZ,COSCOMATEPEC,False,COSCOMATEPEC,Coscomatepec,30,047,30047,True
VERACRUZ,COXQUIHUI,BANAVIM,ALTA_MEDIA,VERACRUZ,COXQUIHUI,False,COXQUIHUI,Coxquihui,30,050,30050,True
VERACRUZ,EMILIANO ZAPATA,BANAVIM,ALTA_MEDIA,VERACRUZ,EMILIANO ZAPATA,False,EMILIANO ZAPATA,Emiliano Zapata,30,065,30065,True
VERACRUZ,IXHUATLAN DE MADERO,BANAVIM,ALTA_MEDIA,VERACRUZ,IXHUATLAN DE MADERO,False,IXHUATLAN DE MADERO,Ixhuatlán de Madero,30,083,30083,True
VERACRUZ,MALTRATA,BANAVIM,ALTA_MEDIA,VERACRUZ,MALTRATA,False,MALTRATA,Maltrata,30,099,30099,True
VERACRUZ,MANLIO FABIO ALTAMIRANO,BANAVIM,ALTA_MEDIA,VERACRUZ,MANLIO FABIO ALTAMIRANO,False,MANLIO FABIO ALTAMIRANO,Manlio Fabio Altamirano,30,100,30100,True
VERACRUZ,MINATITLAN,BANAVIM,ALTA_MEDIA,VERACRUZ,MINATITLAN,False,MINATITLAN,Minatitlán,30,108,30108,True
VERACRUZ,NANCHITAL DE LAZARO CARDENAS DEL RIO,BANAVIM,ALTA_MEDIA,VERACRUZ,NANCHITAL DE LAZARO CARDENAS DEL RIO,False,NANCHITAL DE LAZARO CARDENAS DEL RIO,Nanchital de Lázaro Cárdenas del Río,30,206,30206,True
VERACRUZ,ORIZABA,BANAVIM,ALTA_MEDIA,VERACRUZ,ORIZABA,False,ORIZABA,Orizaba,30,118,30118,True
VERACRUZ,PAJAPAN,BANAVIM,ALTA_MEDIA,VERACRUZ,PAJAPAN,False,PAJAPAN,Pajapan,30,122,30122,True
VERACRUZ,PEROTE,BANAVIM,ALTA_MEDIA,VERACRUZ,PEROTE,False,PEROTE,Perote,30,128,30128,True
VERACRUZ,POZA RICA DE HIDALGO,BANAVIM,ALTA_MEDIA,VERACRUZ,POZA RICA DE HIDALGO,False,POZA RICA DE HIDALGO,Poza Rica de Hidalgo,30,131,30131,True
VERACRUZ,RIO BLANCO,BANAVIM,ALTA_MEDIA,VERACRUZ,RIO BLANCO,False,RIO BLANCO,Río Blanco,30,138,30138,True
VERACRUZ,SANTIAGO SOCHIAPAN,BANAVIM,ALTA_MEDIA,VERACRUZ,SANTIAGO SOCHIAPAN,False,SANTIAGO SOCHIAPAN,Santiago Sochiapan,30,212,30212,True
VERACRUZ,TANTOYUCA,BANAVIM,ALTA_MEDIA,VERACRUZ,TANTOYUCA,False,TANTOYUCA,Tantoyuca,30,155,30155,True
VERACRUZ,TATAHUICAPAN DE JUAREZ,BANAVIM,ALTA_MEDIA,VERACRUZ,TATAHUICAPAN DE JUAREZ,False,TATAHUICAPAN DE JUAREZ,Tatahuicapan de Juárez,30,209,30209,True
VERACRUZ,TEMPOAL,BANAVIM,ALTA_MEDIA,VERACRUZ,TEMPOAL,False,TEMPOAL,Tempoal,30,161,30161,True
VERACRUZ,TEPETZINTLA,BANAVIM,ALTA_MEDIA,VERACRUZ,TEPETZINTLA,False,TEPETZINTLA,Tepetzintla,30,167,30167,True
VERACRUZ,TIHUATLAN,BANAVIM,ALTA_MEDIA,VERACRUZ,TIHUATLAN,False,TIHUATLAN,Tihuatlán,30,175,30175,True
VERACRUZ,TUXPAN,BANAVIM,ALTA_MEDIA,VERACRUZ,TUXPAN,False,TUXPAN,Tuxpan,30,189,30189,True
VERACRUZ,VERACRUZ,BANAVIM,ALTA_MEDIA,VERACRUZ,VERACRUZ,False,VERACRUZ,Veracruz,30,193,30193,True
VERACRUZ,XALAPA,BANAVIM,ALTA_MEDIA,VERACRUZ,XALAPA,False,XALAPA,Xalapa,30,087,30087,True
VERACRUZ,ZONGOLICA,BANAVIM,ALTA_MEDIA,VERACRUZ,ZONGOLICA,False,ZONGOLICA,Zongolica,30,201,30201,True
VERACRUZ,ZOZOCOLCO DE HIDALGO,BANAVIM,ALTA_MEDIA,VERACRUZ,ZOZOCOLCO DE HIDALGO,False,ZOZOCOLCO DE HIDALGO,Zozocolco de Hidalgo,30,203,30203,True
YUCATAN,ABALA,BANAVIM,ALTA_MEDIA,YUCATAN,ABALA,False,ABALA,Abalá,31,001,31001,True
YUCATAN,ACANCEH,BANAVIM,ALTA_MEDIA,YUCATAN,ACANCEH,False,ACANCEH,Acanceh,31,002,31002,True
YUCATAN,AKIL,BANAVIM,ALTA_MEDIA,YUCATAN,AKIL,False,AKIL,Akil,31,003,31003,True
YUCATAN,BACA,BANAVIM,ALTA_MEDIA,YUCATAN,BACA,False,BACA,Baca,31,004,31004,True
YUCATAN,CANSAHCAB,BANAVIM,ALTA_MEDIA,YUCATAN,CANSAHCAB,False,CANSAHCAB,Cansahcab,31,009,31009,True
YUCATAN,CANTAMAYEC,BANAVIM,ALTA_MEDIA,YUCATAN,CANTAMAYEC,False,CANTAMAYEC,Cantamayec,31,010,31010,True
YUCATAN,CELESTUN,BANAVIM,ALTA_MEDIA,YUCATAN,CELESTUN,False,CELESTUN,Celestún,31,011,31011,True
YUCATAN,CENOTILLO,BANAVIM,ALTA_MEDIA,YUCATAN,CENOTILLO,False,CENOTILLO,Cenotillo,31,012,31012,True
YUCATAN,CHACSINKIN,BANAVIM,ALTA_MEDIA,YUCATAN,CHACSINKIN,False,CHACSINKIN,Chacsinkín,31,016,31016,True
YUCATAN,CHEMAX,BANAVIM,ALTA_MEDIA,YUCATAN,CHEMAX,False,CHEMAX,Chemax,31,019,31019,True
YUCATAN,CHICHIMILA,BANAVIM,ALTA_MEDIA,YUCATAN,CHICHIMILA,False,CHICHIMILA,Chichimilá,31,021,31021,True
YUCATAN,CHIKINDZONOT,BANAVIM,ALTA_MEDIA,YUCATAN,CHIKINDZONOT,False,CHIKINDZONOT,Chikindzonot,31,022,31022,True
YUCATAN,CONKAL,BANAVIM,ALTA_MEDIA,YUCATAN,CONKAL,False,CONKAL,Conkal,31,013,31013,True
YUCATAN,CUNCUNUL,BANAVIM,ALTA_MEDIA,YUCATAN,CUNCUNUL,False,CUNCUNUL,Cuncunul,31,014,31014,True
YUCATAN,CUZAMA,BANAVIM,ALTA_MEDIA,YUCATAN,CUZAMA,False,CUZAMA,Cuzamá,31,015,31015,True
YUCATAN,DZAN,BANAVIM,ALTA_MEDIA,YUCATAN,DZAN,False,DZAN,Dzan,31,025,31025,True
YUCATAN,DZIDZANTUN,BANAVIM,ALTA_MEDIA,YUCATAN,DZIDZANTUN,False,DZIDZANTUN,Dzidzantún,31,027,31027,True
YUCATAN,DZILAM DE BRAVO,BANAVIM,ALTA_MEDIA,YUCATAN,DZILAM DE BRAVO,False,DZILAM DE BRAVO,Dzilam de Bravo,31,028,31028,True
YUCATAN,ESPITA,BANAVIM,ALTA_MEDIA,YUCATAN,ESPITA,False,ESPITA,Espita,31,032,31032,True
YUCATAN,HALACHO,BANAVIM,ALTA_MEDIA,YUCATAN,HALACHO,False,HALACHO,Halachó,31,033,31033,True
YUCATAN,HOCABA,BANAVIM,ALTA_MEDIA,YUCATAN,HOCABA,False,HOCABA,Hocabá,31,034,31034,True
YUCATAN,HOCTUN,BANAVIM,ALTA_MEDIA,YUCATAN,HOCTUN,False,HOCTUN,Hoctún,31,035,31035,True
YUCATAN,HUHI,BANAVIM,ALTA_MEDIA,YUCATAN,HUHI,False,HUHI,Huhí,31,037,31037,True
YUCATAN,HUNUCMA,BANAVIM,ALTA_MEDIA,YUCATAN,HUNUCMA,False,HUNUCMA,Hunucmá,31,038,31038,True
YUCATAN,IZAMAL,BANAVIM,ALTA_MEDIA,YUCATAN,IZAMAL,False,IZAMAL,Izamal,31,040,31040,True
YUCATAN,KANASIN,BANAVIM,ALTA_MEDIA,YUCATAN,KANASIN,False,KANASIN,Kanasín,31,041,31041,True
YUCATAN,KANTUNIL,BANAVIM,ALTA_MEDIA,YUCATAN,KANTUNIL,False,KANTUNIL,Kantunil,31,042,31042,True
YUCATAN,KINCHIL,BANAVIM,ALTA_MEDIA,YUCATAN,KINCHIL,False,KINCHIL,Kinchil,31,044,31044,True
YUCATAN,MAMA,BANAVIM,ALTA_MEDIA,YUCATAN,MAMA,False,MAMA,Mama,31,046,31046,True
YUCATAN,MANI,BANAVIM,ALTA_MEDIA,YUCATAN,MANI,False,MANI,Maní,31,047,31047,True
YUCATAN,MAXCANU,BANAVIM,ALTA_MEDIA,YUCATAN,MAXCANU,False,MAXCANU,Maxcanú,31,048,31048,True
YUCATAN,MERIDA,BANAVIM,ALTA_MEDIA,YUCATAN,MERIDA,False,MERIDA,Mérida,31,050,31050,True
YUCATAN,MOCOCHA,BANAVIM,ALTA_MEDIA,YUCATAN,MOCOCHA,False,MOCOCHA,Mocochá,31,051,31051,True
YUCATAN,MOTUL,BANAVIM,ALTA_MEDIA,YUCATAN,MOTUL,False,MOTUL,Motul,31,052,31052,True
YUCATAN,OPICHEN,BANAVIM,ALTA_MEDIA,YUCATAN,OPICHEN,False,OPICHEN,Opichén,31,055,31055,True
YUCATAN,OXKUTZCAB,BANAVIM,ALTA_MEDIA,YUCATAN,OXKUTZCAB,False,OXKUTZCAB,Oxkutzcab,31,056,31056,True
YUCATAN,PANABA,BANAVIM,ALTA_MEDIA,YUCATAN,PANABA,False,PANABA,Panabá,31,057,31057,True
YUCATAN,PETO,BANAVIM,ALTA_MEDIA,YUCATAN,PETO,False,PETO,Peto,31,058,31058,True
YUCATAN,PROGRESO,BANAVIM,ALTA_MEDIA,YUCATAN,PROGRESO,False,PROGRESO,Progreso,31,059,31059,True
YUCATAN,QUINTANA ROO,BANAVIM,ALTA_MEDIA,YUCATAN,QUINTANA ROO,False,QUINTANA ROO,Quintana Roo,31,060,31060,True
YUCATAN,RIO LAGARTOS,BANAVIM,ALTA_MEDIA,YUCATAN,RIO LAGARTOS,False,RIO LAGARTOS,Río Lagartos,31,061,31061,True
YUCATAN,SAMAHIL,BANAVIM,ALTA_MEDIA,YUCATAN,SAMAHIL,False,SAMAHIL,Samahil,31,063,31063,True
YUCATAN,SANAHCAT,BANAVIM,ALTA_MEDIA,YUCATAN,SANAHCAT,False,SANAHCAT,Sanahcat,31,064,31064,True
YUCATAN,SEYE,BANAVIM,ALTA_MEDIA,YUCATAN,SEYE,False,SEYE,Seyé,31,067,31067,True
YUCATAN,SOTUTA,BANAVIM,ALTA_MEDIA,YUCATAN,SOTUTA,False,SOTUTA,Sotuta,31,069,31069,True
YUCATAN,SUMA,BANAVIM,ALTA_MEDIA,YUCATAN,SUMA,False,SUMA,Suma,31,072,31072,True
YUCATAN,TEABO,BANAVIM,ALTA_MEDIA,YUCATAN,TEABO,False,TEABO,Teabo,31,075,31075,True
YUCATAN,TECOH,BANAVIM,ALTA_MEDIA,YUCATAN,TECOH,False,TECOH,Tecoh,31,076,31076,True
YUCATAN,TEKANTO,BANAVIM,ALTA_MEDIA,YUCATAN,TEKANTO,False,TEKANTO,Tekantó,31,078,31078,True
YUCATAN,TEKAX,BANAVIM,ALTA_MEDIA,YUCATAN,TEKAX,False,TEKAX,Tekax,31,079,31079,True
YUCATAN,TEKIT,BANAVIM,ALTA_MEDIA,YUCATAN,TEKIT,False,TEKIT,Tekit,31,080,31080,True
YUCATAN,TELCHAC PUERTO,BANAVIM,ALTA_MEDIA,YUCATAN,TELCHAC PUERTO,False,TELCHAC PUERTO,Telchac Puerto,31,083,31083,True
YUCATAN,TEMOZON,BANAVIM,ALTA_MEDIA,YUCATAN,TEMOZON,False,TEMOZON,Temozón,31,085,31085,True
YUCATAN,TICUL,BANAVIM,ALTA_MEDIA,YUCATAN,TICUL,False,TICUL,Ticul,31,089,31089,True
YUCATAN,TIMUCUY,BANAVIM,ALTA_MEDIA,YUCATAN,TIMUCUY,False,TIMUCUY,Timucuy,31,090,31090,True
YUCATAN,TINUM,BANAVIM,ALTA_MEDIA,YUCATAN,TINUM,False,TINUM,Tinum,31,091,31091,True
YUCATAN,TIXCACALCUPUL,BANAVIM,ALTA_MEDIA,YUCATAN,TIXCACALCUPUL,False,TIXCACALCUPUL,Tixcacalcupul,31,092,31092,True
YUCATAN,TIXKOKOB,BANAVIM,ALTA_MEDIA,YUCATAN,TIXKOKOB,False,TIXKOKOB,Tixkokob,31,093,31093,True
YUCATAN,TIXPEHUAL,BANAVIM,ALTA_MEDIA,YUCATAN,TIXPEHUAL,False,TIXPEHUAL,Tixpéhual,31,095,31095,True
YUCATAN,TIZIMIN,BANAVIM,ALTA_MEDIA,YUCATAN,TIZIMIN,False,TIZIMIN,Tizimín,31,096,31096,True
YUCATAN,TZUCACAB,BANAVIM,ALTA_MEDIA,YUCATAN,TZUCACAB,False,TZUCACAB,Tzucacab,31,098,31098,True
YUCATAN,UCU,BANAVIM,ALTA_MEDIA,YUCATAN,UCU,False,UCU,Ucú,31,100,31100,True
YUCATAN,UMAN,BANAVIM,ALTA_MEDIA,YUCATAN,UMAN,False,UMAN,Umán,31,101,31101,True
YUCATAN,VALLADOLID,BANAVIM,ALTA_MEDIA,YUCATAN,VALLADOLID,False,VALLADOLID,Valladolid,31,102,31102,True
YUCATAN,XOCCHEL,BANAVIM,ALTA_MEDIA,YUCATAN,XOCCHEL,False,XOCCHEL,Xocchel,31,103,31103,True
YUCATAN,YAXCABA,BANAVIM,ALTA_MEDIA,YUCATAN,YAXCABA,False,YAXCABA,Yaxcabá,31,104,31104,True
YUCATAN,YAXKUKUL,BANAVIM,ALTA_MEDIA,YUCATAN,YAXKUKUL,False,YAXKUKUL,Yaxkukul,31,105,31105,True
ZACATECAS,APOZOL,BANAVIM,ALTA_MEDIA,ZACATECAS,APOZOL,False,APOZOL,Apozol,32,001,32001,True
ZACATECAS,BENITO JUAREZ,BANAVIM,ALTA_MEDIA,ZACATECAS,BENITO JUAREZ,False,BENITO JUAREZ,Benito Juárez,32,004,32004,True
ZACATECAS,CALERA,BANAVIM,ALTA_MEDIA,ZACATECAS,CALERA,False,CALERA,Calera,32,005,32005,True
ZACATECAS,CANITAS DE FELIPE PESCADOR,BANAVIM,ALTA_MEDIA,ZACATECAS,CANITAS DE FELIPE PESCADOR,False,CANITAS DE FELIPE PESCADOR,Cañitas de Felipe Pescador,32,006,32006,True
ZACATECAS,CHALCHIHUITES,BANAVIM,ALTA_MEDIA,ZACATECAS,CHALCHIHUITES,False,CHALCHIHUITES,Chalchihuites,32,009,32009,True
ZACATECAS,CONCEPCION DEL ORO,BANAVIM,ALTA_MEDIA,ZACATECAS,CONCEPCION DEL ORO,False,CONCEPCION DEL ORO,Concepción del Oro,32,007,32007,True
ZACATECAS,EL SALVADOR,BANAVIM,ALTA_MEDIA,ZACATECAS,EL SALVADOR,False,EL SALVADOR,El Salvador,32,041,32041,True
ZACATECAS,FRESNILLO,BANAVIM,ALTA_MEDIA,ZACATECAS,FRESNILLO,False,FRESNILLO,Fresnillo,32,010,32010,True
ZACATECAS,GENARO CODINA,BANAVIM,ALTA_MEDIA,ZACATECAS,GENARO CODINA,False,GENARO CODINA,Genaro Codina,32,012,32012,True
ZACATECAS,GENERAL FRANCISCO R MURGUIA,BANAVIM,ALTA_MEDIA,ZACATECAS,GENERAL FRANCISCO R MURGUIA,False,GENERAL FRANCISCO R MURGUIA,General Francisco R. Murguía,32,014,32014,True
ZACATECAS,GENERAL PANFILO NATERA,BANAVIM,ALTA_MEDIA,ZACATECAS,GENERAL PANFILO NATERA,False,GENERAL PANFILO NATERA,General Pánfilo Natera,32,016,32016,True
ZACATECAS,GUADALUPE,BANAVIM,ALTA_MEDIA,ZACATECAS,GUADALUPE,False,GUADALUPE,Guadalupe,32,017,32017,True
ZACATECAS,JALPA,BANAVIM,ALTA_MEDIA,ZACATECAS,JALPA,False,JALPA,Jalpa,32,019,32019,True
ZACATECAS,JEREZ,BANAVIM,ALTA_MEDIA,ZACATECAS,JEREZ,False,JEREZ,Jerez,32,020,32020,True
ZACATECAS,JIMENEZ DEL TEUL,BANAVIM,ALTA_MEDIA,ZACATECAS,JIMENEZ DEL TEUL,False,JIMENEZ DEL TEUL,Jiménez del Teul,32,021,32021,True
ZACATECAS,JUAN ALDAMA,BANAVIM,ALTA_MEDIA,ZACATECAS,JUAN ALDAMA,False,JUAN ALDAMA,Juan Aldama,32,022,32022,True
ZACATECAS,JUCHIPILA,BANAVIM,ALTA_MEDIA,ZACATECAS,JUCHIPILA,False,JUCHIPILA,Juchipila,32,023,32023,True
ZACATECAS,LORETO,BANAVIM,ALTA_MEDIA,ZACATECAS,LORETO,False,LORETO,Loreto,32,024,32024,True
ZACATECAS,LUIS MOYA,BANAVIM,ALTA_MEDIA,ZACATECAS,LUIS MOYA,False,LUIS MOYA,Luis Moya,32,025,32025,True
ZACATECAS,MIGUEL AUZA,BANAVIM,ALTA_MEDIA,ZACATECAS,MIGUEL AUZA,False,MIGUEL AUZA,Miguel Auza,32,029,32029,True
ZACATECAS,MONTE ESCOBEDO,BANAVIM,ALTA_MEDIA,ZACATECAS,MONTE ESCOBEDO,False,MONTE ESCOBEDO,Monte Escobedo,32,031,32031,True
ZACATECAS,MORELOS,BANAVIM,ALTA_MEDIA,ZACATECAS,MORELOS,False,MORELOS,Morelos,32,032,32032,True
ZACATECAS,MOYAHUA DE ESTRADA,BANAVIM,ALTA_MEDIA,ZACATECAS,MOYAHUA DE ESTRADA,False,MOYAHUA DE ESTRADA,Moyahua de Estrada,32,033,32033,True
ZACATECAS,NOCHISTLAN DE MEJIA,BANAVIM,ALTA_MEDIA,ZACATECAS,NOCHISTLAN DE MEJIA,False,NOCHISTLAN DE MEJIA,Nochistlán de Mejía,32,034,32034,True
ZACATECAS,OJOCALIENTE,BANAVIM,ALTA_MEDIA,ZACATECAS,OJOCALIENTE,False,OJOCALIENTE,Ojocaliente,32,036,32036,True
ZACATECAS,PANUCO,BANAVIM,ALTA_MEDIA,ZACATECAS,PANUCO,False,PANUCO,Pánuco,32,037,32037,True
ZACATECAS,PINOS,BANAVIM,ALTA_MEDIA,ZACATECAS,PINOS,False,PINOS,Pinos,32,038,32038,True
